,anime_id,name,genre,type,episodes,rating,members
8316,17893,Cheonbangjichuk Hani, School,TV,13,6.78,149
8316,17893,Cheonbangjichuk Hani, Sports,TV,13,6.78,149
653,4472,Lucky☆Star: Original na Visual to Animation,Comedy,OVA,1,7.92,84833
653,4472,Lucky☆Star: Original na Visual to Animation, Parody,OVA,1,7.92,84833
653,4472,Lucky☆Star: Original na Visual to Animation, School,OVA,1,7.92,84833
653,4472,Lucky☆Star: Original na Visual to Animation, Slice of Life,OVA,1,7.92,84833
6693,1220,Hoshizora Kiseki,Romance,ONA,1,5.99,7674
6693,1220,Hoshizora Kiseki, Sci-Fi,ONA,1,5.99,7674
10659,10909,Ultraman Kids: M7.8 Sei no Yukai na Nakama,Kids,Movie,1,5.39,118
10659,10909,Ultraman Kids: M7.8 Sei no Yukai na Nakama, Super Power,Movie,1,5.39,118
3737,4073,Kyouryuu Daisensou Aizenborg,Action,TV,39,6.9,411
3737,4073,Kyouryuu Daisensou Aizenborg, Mecha,TV,39,6.9,411
2590,5691,Rekka no Honoo: Final Burning,Action,Special,1,7.22,4083
2590,5691,Rekka no Honoo: Final Burning, Adventure,Special,1,7.22,4083
2590,5691,Rekka no Honoo: Final Burning, Magic,Special,1,7.22,4083
2590,5691,Rekka no Honoo: Final Burning, Martial Arts,Special,1,7.22,4083
2590,5691,Rekka no Honoo: Final Burning, School,Special,1,7.22,4083
2590,5691,Rekka no Honoo: Final Burning, Sci-Fi,Special,1,7.22,4083
2590,5691,Rekka no Honoo: Final Burning, Super Power,Special,1,7.22,4083
9150,20127,Kariage-kun,Comedy,TV,59,6.5,79
9150,20127,Kariage-kun, Seinen,TV,59,6.5,79
9150,20127,Kariage-kun, Slice of Life,TV,59,6.5,79
8210,16514,Batsu &amp; Terry,Comedy,Movie,1,6.19,152
8210,16514,Batsu &amp; Terry, Drama,Movie,1,6.19,152
8210,16514,Batsu &amp; Terry, School,Movie,1,6.19,152
8210,16514,Batsu &amp; Terry, Shounen,Movie,1,6.19,152
8210,16514,Batsu &amp; Terry, Sports,Movie,1,6.19,152
8804,22489,Hello Kitty no Hansel to Gretel,Fantasy,OVA,1,5.76,117
8804,22489,Hello Kitty no Hansel to Gretel, Kids,OVA,1,5.76,117
6241,23753,Kishin Houkou Demonbane (TV) Specials,Magic,Special,2,6.2,571
6241,23753,Kishin Houkou Demonbane (TV) Specials, Mecha,Special,2,6.2,571
6241,23753,Kishin Houkou Demonbane (TV) Specials, Sci-Fi,Special,2,6.2,571
6241,23753,Kishin Houkou Demonbane (TV) Specials, Supernatural,Special,2,6.2,571
220,33161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,Comedy,OVA,1,8.31,35120
220,33161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA, Romance,OVA,1,8.31,35120
220,33161,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA, School,OVA,1,8.31,35120
2450,3946,Jarinko Chie,Comedy,Movie,1,7.26,1406
2450,3946,Jarinko Chie, Drama,Movie,1,7.26,1406
2450,3946,Jarinko Chie, Slice of Life,Movie,1,7.26,1406
9508,9821,McDull and Chinese Culture,Comedy,TV,5,6.79,90
9508,9821,McDull and Chinese Culture, Historical,TV,5,6.79,90
665,18897,Nisekoi,Comedy,TV,20,7.91,347599
665,18897,Nisekoi, Harem,TV,20,7.91,347599
665,18897,Nisekoi, Romance,TV,20,7.91,347599
665,18897,Nisekoi, School,TV,20,7.91,347599
665,18897,Nisekoi, Shounen,TV,20,7.91,347599
12201,2239,Sei Michaela Gakuen Hyouryuuki,Hentai,OVA,2,5.26,417
9276,33881,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Washi to Ore!? - Bokura wa Asakusa Shounen Tanteid,Comedy,Special,2,7.18,116
9276,33881,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Washi to Ore!? - Bokura wa Asakusa Shounen Tanteid, Police,Special,2,7.18,116
9437,22239,Mahou no Yousei Persia Pilot,Magic,Special,1,5.09,151
11319,21751,Okusama wa Moto Yariman,Hentai,OVA,2,6.83,3390
1034,7661,Giant Killing,Drama,TV,26,7.71,36947
1034,7661,Giant Killing, Seinen,TV,26,7.71,36947
1034,7661,Giant Killing, Sports,TV,26,7.71,36947
7885,13421,Wheels,Comedy,OVA,1,4.76,314
5787,2059,Mainichi ga Nichiyoubi,Comedy,OVA,6,6.35,735
5787,2059,Mainichi ga Nichiyoubi, Romance,OVA,6,6.35,735
1120,8217,Jewelpet Twinkle☆,Fantasy,TV,52,7.67,4110
1120,8217,Jewelpet Twinkle☆, Magic,TV,52,7.67,4110
1120,8217,Jewelpet Twinkle☆, School,TV,52,7.67,4110
1120,8217,Jewelpet Twinkle☆, Shoujo,TV,52,7.67,4110
10682,30863,Usalullaby,Dementia,Movie,1,4.0,80
1651,2969,Appleseed Saga Ex Machina,Action,Movie,1,7.47,28365
1651,2969,Appleseed Saga Ex Machina, Mecha,Movie,1,7.47,28365
1651,2969,Appleseed Saga Ex Machina, Military,Movie,1,7.47,28365
1651,2969,Appleseed Saga Ex Machina, Sci-Fi,Movie,1,7.47,28365
5367,30679,Queen&#039;s Blade: Grimoire,Action,OVA,2,6.48,3831
5367,30679,Queen&#039;s Blade: Grimoire, Adventure,OVA,2,6.48,3831
5367,30679,Queen&#039;s Blade: Grimoire, Ecchi,OVA,2,6.48,3831
5367,30679,Queen&#039;s Blade: Grimoire, Fantasy,OVA,2,6.48,3831
11517,217,Shin Angel,Comedy,OVA,5,6.49,1420
11517,217,Shin Angel, Drama,OVA,5,6.49,1420
11517,217,Shin Angel, Hentai,OVA,5,6.49,1420
11517,217,Shin Angel, Romance,OVA,5,6.49,1420
6219,17237,Peeping Life: World History,Comedy,ONA,40,6.21,361
6219,17237,Peeping Life: World History, Historical,ONA,40,6.21,361
6219,17237,Peeping Life: World History, Slice of Life,ONA,40,6.21,361
9808,18469,Odoriko Clinoppe,Comedy,TV,26,5.75,99
9808,18469,Odoriko Clinoppe, Slice of Life,TV,26,5.75,99
11459,9309,Kansen 3: Shuto Houkai,Hentai,OVA,2,6.58,2654
10651,30054,Uli Sai Jjang-Iya,School,Movie,1,5.0,36
2417,31645,Persona 5 the Animation: The Day Breakers,Action,Special,1,7.27,12779
2417,31645,Persona 5 the Animation: The Day Breakers, Fantasy,Special,1,7.27,12779
2417,31645,Persona 5 the Animation: The Day Breakers, Seinen,Special,1,7.27,12779
2417,31645,Persona 5 the Animation: The Day Breakers, Supernatural,Special,1,7.27,12779
3222,1489,Renkin San-kyuu Magical? Pokaan Specials,Comedy,Special,3,7.05,4684
3222,1489,Renkin San-kyuu Magical? Pokaan Specials, Ecchi,Special,3,7.05,4684
3222,1489,Renkin San-kyuu Magical? Pokaan Specials, Magic,Special,3,7.05,4684
3222,1489,Renkin San-kyuu Magical? Pokaan Specials, Parody,Special,3,7.05,4684
3222,1489,Renkin San-kyuu Magical? Pokaan Specials, Vampire,Special,3,7.05,4684
6018,17963,"Tetsuwan Atom: Kagayakeru Hoshi - Anata wa Aoku, Utsukushii...",Mecha,Movie,1,6.28,302
6018,17963,"Tetsuwan Atom: Kagayakeru Hoshi - Anata wa Aoku, Utsukushii...", Sci-Fi,Movie,1,6.28,302
10542,9956,The Primitives: Bongo and Grunge,Comedy,TV,52,5.5,58
3755,16419,Dokidoki! Precure,Action,TV,49,6.89,7571
3755,16419,Dokidoki! Precure, Fantasy,TV,49,6.89,7571
3755,16419,Dokidoki! Precure, Magic,TV,49,6.89,7571
3755,16419,Dokidoki! Precure, Shoujo,TV,49,6.89,7571
6828,16798,Ttori wa Zeta Robot,Action,Movie,1,5.91,334
6828,16798,Ttori wa Zeta Robot, Adventure,Movie,1,5.91,334
6828,16798,Ttori wa Zeta Robot, Kids,Movie,1,5.91,334
6828,16798,Ttori wa Zeta Robot, Mecha,Movie,1,5.91,334
5437,3472,Tenrankai no E,Comedy,Movie,1,6.46,1065
9029,32777,Jitensha-hen,Music,Music,1,3.53,67
5262,8553,Time Bokan Series: Time Patroltai Otasukeman,Action,TV,53,6.51,341
5262,8553,Time Bokan Series: Time Patroltai Otasukeman, Adventure,TV,53,6.51,341
5262,8553,Time Bokan Series: Time Patroltai Otasukeman, Comedy,TV,53,6.51,341
5262,8553,Time Bokan Series: Time Patroltai Otasukeman, Sci-Fi,TV,53,6.51,341
6567,6798,Saa Ikou! Tamagotchi,Kids,TV,12,6.06,487
6796,9279,Bara no Hana to Joe,Drama,Movie,1,5.92,306
6796,9279,Bara no Hana to Joe, Kids,Movie,1,5.92,306
10518,19445,Tetsujin 28-gou Gao!,Mecha,TV,151,7.33,137
10518,19445,Tetsujin 28-gou Gao!, Slice of Life,TV,151,7.33,137
2059,8934,Star Driver: Kagayaki no Takuto,Action,TV,25,7.37,66084
2059,8934,Star Driver: Kagayaki no Takuto, Mecha,TV,25,7.37,66084
2059,8934,Star Driver: Kagayaki no Takuto, Romance,TV,25,7.37,66084
2059,8934,Star Driver: Kagayaki no Takuto, Shounen,TV,25,7.37,66084
9528,27559,Mellow,Comedy,OVA,1,6.23,122
9528,27559,Mellow, School,OVA,1,6.23,122
9528,27559,Mellow, Seinen,OVA,1,6.23,122
5221,10547,Oretachi ni Tsubasa wa Nai: Hadairo Ritsu Kyuuwari Zou!?,Drama,OVA,1,6.52,8216
5221,10547,Oretachi ni Tsubasa wa Nai: Hadairo Ritsu Kyuuwari Zou!?, Ecchi,OVA,1,6.52,8216
5221,10547,Oretachi ni Tsubasa wa Nai: Hadairo Ritsu Kyuuwari Zou!?, Fantasy,OVA,1,6.52,8216
5221,10547,Oretachi ni Tsubasa wa Nai: Hadairo Ritsu Kyuuwari Zou!?, Harem,OVA,1,6.52,8216
5221,10547,Oretachi ni Tsubasa wa Nai: Hadairo Ritsu Kyuuwari Zou!?, Romance,OVA,1,6.52,8216
11619,1821,Guren,Harem,OVA,3,6.36,3034
11619,1821,Guren, Hentai,OVA,3,6.36,3034
407,29831,Tamayura: Sotsugyou Shashin Part 4 - Ashita,Comedy,Movie,1,8.1,3187
407,29831,Tamayura: Sotsugyou Shashin Part 4 - Ashita, Drama,Movie,1,8.1,3187
407,29831,Tamayura: Sotsugyou Shashin Part 4 - Ashita, Slice of Life,Movie,1,8.1,3187
5940,6095,Azuki-chan the Movie,Comedy,Movie,1,6.3,390
5940,6095,Azuki-chan the Movie, Romance,Movie,1,6.3,390
5940,6095,Azuki-chan the Movie, Shoujo,Movie,1,6.3,390
5940,6095,Azuki-chan the Movie, Slice of Life,Movie,1,6.3,390
5990,24527,Yomigaeru Sora Pilot,Action,Special,1,6.29,298
5990,24527,Yomigaeru Sora Pilot, Military,Special,1,6.29,298
5990,24527,Yomigaeru Sora Pilot, Seinen,Special,1,6.29,298
9065,29746,Kaden Manzai John TV Show!,Comedy,TV,25,5.67,42
6706,18419,Boku no Imouto wa &quot;Osaka Okan&quot;: Uchi no Oniichan wa Tokyo Rule,Comedy,Special,1,5.98,2297
6149,9423,Koko ni Iru,Slice of Life,ONA,1,6.24,401
4182,9119,Chirorin Mura Monogatari,Kids,TV,170,6.78,411
4182,9119,Chirorin Mura Monogatari, Slice of Life,TV,170,6.78,411
418,32093,Tanaka-kun wa Itsumo Kedaruge,Comedy,TV,12,8.1,101335
418,32093,Tanaka-kun wa Itsumo Kedaruge, School,TV,12,8.1,101335
418,32093,Tanaka-kun wa Itsumo Kedaruge, Slice of Life,TV,12,8.1,101335
7262,2719,MapleStory,Action,TV,25,5.59,3327
7262,2719,MapleStory, Comedy,TV,25,5.59,3327
7262,2719,MapleStory, Fantasy,TV,25,5.59,3327
7262,2719,MapleStory, Kids,TV,25,5.59,3327
7262,2719,MapleStory, Romance,TV,25,5.59,3327
10764,18489,Xi Yang Yang Yu Hui Tai Lang: Zhi Tu Nian Ding Gua Gua,Adventure,Movie,1,5.74,103
10764,18489,Xi Yang Yang Yu Hui Tai Lang: Zhi Tu Nian Ding Gua Gua, Comedy,Movie,1,5.74,103
10764,18489,Xi Yang Yang Yu Hui Tai Lang: Zhi Tu Nian Ding Gua Gua, Kids,Movie,1,5.74,103
216,9735,Gintama: Shinyaku Benizakura-hen,Action,Special,1,8.31,14002
216,9735,Gintama: Shinyaku Benizakura-hen, Comedy,Special,1,8.31,14002
216,9735,Gintama: Shinyaku Benizakura-hen, Historical,Special,1,8.31,14002
216,9735,Gintama: Shinyaku Benizakura-hen, Parody,Special,1,8.31,14002
216,9735,Gintama: Shinyaku Benizakura-hen, Samurai,Special,1,8.31,14002
216,9735,Gintama: Shinyaku Benizakura-hen, Sci-Fi,Special,1,8.31,14002
216,9735,Gintama: Shinyaku Benizakura-hen, Shounen,Special,1,8.31,14002
1553,9340,Cheburashka,Comedy,Movie,1,7.5,545
4445,7364,Dragon Quest: Dai no Daibouken Buchiyabure!! Shinsei 6 Daishougun,Action,Movie,1,6.72,736
4445,7364,Dragon Quest: Dai no Daibouken Buchiyabure!! Shinsei 6 Daishougun, Adventure,Movie,1,6.72,736
4445,7364,Dragon Quest: Dai no Daibouken Buchiyabure!! Shinsei 6 Daishougun, Fantasy,Movie,1,6.72,736
4445,7364,Dragon Quest: Dai no Daibouken Buchiyabure!! Shinsei 6 Daishougun, Magic,Movie,1,6.72,736
4445,7364,Dragon Quest: Dai no Daibouken Buchiyabure!! Shinsei 6 Daishougun, Shounen,Movie,1,6.72,736
8846,28353,Henteko na Volunteer,Drama,OVA,1,8.33,44
8846,28353,Henteko na Volunteer, Slice of Life,OVA,1,8.33,44
8651,27921,Genkichi Jiisan to Kogitsune,Drama,OVA,1,6.6,54
8651,27921,Genkichi Jiisan to Kogitsune, Kids,OVA,1,6.6,54
7358,31494,Mini-Chara Macross,Comedy,Special,1,5.5,278
7358,31494,Mini-Chara Macross, Mecha,Special,1,5.5,278
7358,31494,Mini-Chara Macross, Parody,Special,1,5.5,278
5067,2503,Nangoku Shounen Papuwa-kun,Adventure,TV,42,6.56,407
5067,2503,Nangoku Shounen Papuwa-kun, Comedy,TV,42,6.56,407
5067,2503,Nangoku Shounen Papuwa-kun, Shounen,TV,42,6.56,407
5941,1542,Brain Powerd,Action,TV,26,6.3,5058
5941,1542,Brain Powerd, Adventure,TV,26,6.3,5058
5941,1542,Brain Powerd, Mecha,TV,26,6.3,5058
5941,1542,Brain Powerd, Sci-Fi,TV,26,6.3,5058
2033,1369,Detective Conan OVA 01: Conan vs. Kid vs. Yaiba,Adventure,OVA,1,7.37,10294
2033,1369,Detective Conan OVA 01: Conan vs. Kid vs. Yaiba, Comedy,OVA,1,7.37,10294
2033,1369,Detective Conan OVA 01: Conan vs. Kid vs. Yaiba, Mystery,OVA,1,7.37,10294
2033,1369,Detective Conan OVA 01: Conan vs. Kid vs. Yaiba, Shounen,OVA,1,7.37,10294
10794,23765,Yamiyo no Jidaigeki,Historical,Special,2,4.27,89
10794,23765,Yamiyo no Jidaigeki, Horror,Special,2,4.27,89
1228,31706,Fate/kaleid liner Prisma☆Illya 3rei!!,Action,TV,12,7.62,30457
1228,31706,Fate/kaleid liner Prisma☆Illya 3rei!!, Comedy,TV,12,7.62,30457
1228,31706,Fate/kaleid liner Prisma☆Illya 3rei!!, Fantasy,TV,12,7.62,30457
1228,31706,Fate/kaleid liner Prisma☆Illya 3rei!!, Magic,TV,12,7.62,30457
9429,22981,Magical★Taruruuto-kun: Moeru! Yuujou no Mahou Taisen,Adventure,Movie,1,6.6,91
9429,22981,Magical★Taruruuto-kun: Moeru! Yuujou no Mahou Taisen, Comedy,Movie,1,6.6,91
9429,22981,Magical★Taruruuto-kun: Moeru! Yuujou no Mahou Taisen, Ecchi,Movie,1,6.6,91
9429,22981,Magical★Taruruuto-kun: Moeru! Yuujou no Mahou Taisen, Fantasy,Movie,1,6.6,91
9429,22981,Magical★Taruruuto-kun: Moeru! Yuujou no Mahou Taisen, Magic,Movie,1,6.6,91
9429,22981,Magical★Taruruuto-kun: Moeru! Yuujou no Mahou Taisen, School,Movie,1,6.6,91
3419,30806,Schwarzesmarken,Action,TV,12,7.0,51632
3419,30806,Schwarzesmarken, Drama,TV,12,7.0,51632
3419,30806,Schwarzesmarken, Historical,TV,12,7.0,51632
3419,30806,Schwarzesmarken, Mecha,TV,12,7.0,51632
3419,30806,Schwarzesmarken, Military,TV,12,7.0,51632
3419,30806,Schwarzesmarken, Sci-Fi,TV,12,7.0,51632
7117,31618,Kanojo ga Kanji wo Suki na Riyuu.,School,ONA,2,5.71,449
7117,31618,Kanojo ga Kanji wo Suki na Riyuu., Slice of Life,ONA,2,5.71,449
2172,1901,11-nin Iru!,Action,Movie,1,7.33,4311
2172,1901,11-nin Iru!, Adventure,Movie,1,7.33,4311
2172,1901,11-nin Iru!, Drama,Movie,1,7.33,4311
2172,1901,11-nin Iru!, Mystery,Movie,1,7.33,4311
2172,1901,11-nin Iru!, Romance,Movie,1,7.33,4311
2172,1901,11-nin Iru!, Sci-Fi,Movie,1,7.33,4311
2172,1901,11-nin Iru!, Shoujo,Movie,1,7.33,4311
2172,1901,11-nin Iru!, Space,Movie,1,7.33,4311
69,12431,Uchuu Kyoudai,Comedy,TV,99,8.59,72958
69,12431,Uchuu Kyoudai, Sci-Fi,TV,99,8.59,72958
69,12431,Uchuu Kyoudai, Seinen,TV,99,8.59,72958
69,12431,Uchuu Kyoudai, Slice of Life,TV,99,8.59,72958
69,12431,Uchuu Kyoudai, Space,TV,99,8.59,72958
4172,1618,Soreyuke! Uchuu Senkan Yamamoto Yohko (1999),Action,TV,26,6.79,2430
4172,1618,Soreyuke! Uchuu Senkan Yamamoto Yohko (1999), Adventure,TV,26,6.79,2430
4172,1618,Soreyuke! Uchuu Senkan Yamamoto Yohko (1999), Sci-Fi,TV,26,6.79,2430
11573,8653,Mahou Shoujo Isuka,Hentai,OVA,3,6.41,2600
11796,31652,Taimanin Asagi 2,Demons,OVA,2,6.08,1904
11796,31652,Taimanin Asagi 2, Hentai,OVA,2,6.08,1904
11796,31652,Taimanin Asagi 2, Supernatural,OVA,2,6.08,1904
12124,3066,Joou-sama wa M Dorei,Hentai,OVA,1,5.5,1048
2142,376,Elfen Lied Special,Drama,Special,1,7.34,116129
2142,376,Elfen Lied Special, Ecchi,Special,1,7.34,116129
2142,376,Elfen Lied Special, Horror,Special,1,7.34,116129
2142,376,Elfen Lied Special, Psychological,Special,1,7.34,116129
2142,376,Elfen Lied Special, Supernatural,Special,1,7.34,116129
2742,23237,Chuunibyou demo Koi ga Shitai! Ren Specials,Comedy,Special,7,7.17,20337
5728,4614,Moero Arthur: Hakuba no Ouji,Adventure,TV,22,6.37,267
5728,4614,Moero Arthur: Hakuba no Ouji, Drama,TV,22,6.37,267
5728,4614,Moero Arthur: Hakuba no Ouji, Historical,TV,22,6.37,267
5728,4614,Moero Arthur: Hakuba no Ouji, Romance,TV,22,6.37,267
7830,19231,Jam,Fantasy,Music,1,4.91,343
7830,19231,Jam, Music,Music,1,4.91,343
4832,2485,Doku Tenshi no Shippo,Comedy,Special,4,6.62,1184
4832,2485,Doku Tenshi no Shippo, Fantasy,Special,4,6.62,1184
4832,2485,Doku Tenshi no Shippo, Magic,Special,4,6.62,1184
4832,2485,Doku Tenshi no Shippo, Romance,Special,4,6.62,1184
1607,23725,Strike Witches: Operation Victory Arrow,Action,OVA,3,7.49,11203
1607,23725,Strike Witches: Operation Victory Arrow, Ecchi,OVA,3,7.49,11203
1607,23725,Strike Witches: Operation Victory Arrow, Magic,OVA,3,7.49,11203
1607,23725,Strike Witches: Operation Victory Arrow, Military,OVA,3,7.49,11203
1607,23725,Strike Witches: Operation Victory Arrow, Sci-Fi,OVA,3,7.49,11203
9361,17447,Kyojin no Hoshi: Shukumei no Taiketsu,Drama,Movie,1,4.75,87
9361,17447,Kyojin no Hoshi: Shukumei no Taiketsu, Sports,Movie,1,4.75,87
319,6045,Kimi ni Todoke,Romance,TV,25,8.19,309339
319,6045,Kimi ni Todoke, School,TV,25,8.19,309339
319,6045,Kimi ni Todoke, Shoujo,TV,25,8.19,309339
319,6045,Kimi ni Todoke, Slice of Life,TV,25,8.19,309339
9239,10759,Kintarou,Drama,Movie,1,5.93,91
6683,10545,The Epic Of ZektBach,Action,OVA,1,6.0,2792
6683,10545,The Epic Of ZektBach, Fantasy,OVA,1,6.0,2792
6683,10545,The Epic Of ZektBach, Supernatural,OVA,1,6.0,2792
3731,6069,Gregory Horror Show,Comedy,TV,25,6.9,1385
3731,6069,Gregory Horror Show, Demons,TV,25,6.9,1385
3731,6069,Gregory Horror Show, Horror,TV,25,6.9,1385
3731,6069,Gregory Horror Show, Mystery,TV,25,6.9,1385
3731,6069,Gregory Horror Show, Supernatural,TV,25,6.9,1385
3731,6069,Gregory Horror Show, Vampire,TV,25,6.9,1385
5066,3810,Mori no Youki na Kobito-tachi: Belfy to Lillibit,Adventure,TV,26,6.56,561
5066,3810,Mori no Youki na Kobito-tachi: Belfy to Lillibit, Comedy,TV,26,6.56,561
5066,3810,Mori no Youki na Kobito-tachi: Belfy to Lillibit, Fantasy,TV,26,6.56,561
11269,5172,Love Selection The Animation,Hentai,OVA,2,6.92,3780
10691,30131,Uwabaki Cook,Kids,TV,13,4.57,67
11299,3919,Shimaizuma: Shimaizuma 3 The Animation,Hentai,OVA,2,6.86,2393
6486,3104,Geisters: Fractions of the Earth,Action,TV,26,6.09,670
6486,3104,Geisters: Fractions of the Earth, Sci-Fi,TV,26,6.09,670
10150,28615,Sazae-san: Dawn to Ikka de Hawaii Ryokou,Comedy,Special,1,6.14,107
10150,28615,Sazae-san: Dawn to Ikka de Hawaii Ryokou, Slice of Life,Special,1,6.14,107
11203,4763,Tsuma Shibori,Hentai,OVA,2,7.11,4230
11203,4763,Tsuma Shibori, Romance,OVA,2,7.11,4230
8093,22603,Ahiru no Pekkle no Sindbad no Bouken,Adventure,OVA,1,5.55,146
8093,22603,Ahiru no Pekkle no Sindbad no Bouken, Fantasy,OVA,1,5.55,146
8093,22603,Ahiru no Pekkle no Sindbad no Bouken, Kids,OVA,1,5.55,146
11798,20959,Kansen: Ball Buster The Animation,Hentai,OVA,1,6.07,1944
5105,31534,Larva,Comedy,TV,26,6.57,139
7958,6851,Kaitei no Boukun,Adventure,Movie,1,4.45,474
7970,6844,Osaru no Sankichi: Boukuusen,Military,Movie,1,4.39,525
4724,33309,Jie Mo Ren,Action,ONA,14,6.65,942
4724,33309,Jie Mo Ren, Fantasy,ONA,14,6.65,942
4724,33309,Jie Mo Ren, Mystery,ONA,14,6.65,942
4724,33309,Jie Mo Ren, Supernatural,ONA,14,6.65,942
6995,13693,Ippatsu Hicchuu!! Devander,Action,OVA,1,5.8,316
6995,13693,Ippatsu Hicchuu!! Devander, Mecha,OVA,1,5.8,316
6995,13693,Ippatsu Hicchuu!! Devander, Parody,OVA,1,5.8,316
6995,13693,Ippatsu Hicchuu!! Devander, Sci-Fi,OVA,1,5.8,316
6995,13693,Ippatsu Hicchuu!! Devander, Super Power,OVA,1,5.8,316
775,22199,Akame ga Kill!,Action,TV,24,7.84,492133
775,22199,Akame ga Kill!, Adventure,TV,24,7.84,492133
775,22199,Akame ga Kill!, Fantasy,TV,24,7.84,492133
4279,2224,Hikari no Densetsu,Music,TV,19,6.76,2028
4279,2224,Hikari no Densetsu, Romance,TV,19,6.76,2028
4279,2224,Hikari no Densetsu, Shoujo,TV,19,6.76,2028
4279,2224,Hikari no Densetsu, Sports,TV,19,6.76,2028
8839,18827,Hello Kitty: Mahou no Mori no Ohimesama,Fantasy,Movie,1,6.36,141
8839,18827,Hello Kitty: Mahou no Mori no Ohimesama, Kids,Movie,1,6.36,141
8839,18827,Hello Kitty: Mahou no Mori no Ohimesama, Magic,Movie,1,6.36,141
8019,16822,Uju Heukgisa,Action,Movie,1,3.87,224
8019,16822,Uju Heukgisa, Sci-Fi,Movie,1,3.87,224
8019,16822,Uju Heukgisa, Space,Movie,1,3.87,224
2963,15807,Ro-Kyu-Bu!: Tomoka no Ichigo Sundae,Comedy,OVA,1,7.12,10122
2963,15807,Ro-Kyu-Bu!: Tomoka no Ichigo Sundae, Ecchi,OVA,1,7.12,10122
2963,15807,Ro-Kyu-Bu!: Tomoka no Ichigo Sundae, School,OVA,1,7.12,10122
2963,15807,Ro-Kyu-Bu!: Tomoka no Ichigo Sundae, Sports,OVA,1,7.12,10122
9348,26043,Kurumiwari Ningyou (2014),Drama,Movie,1,7.0,136
9348,26043,Kurumiwari Ningyou (2014), Fantasy,Movie,1,7.0,136
9348,26043,Kurumiwari Ningyou (2014), Romance,Movie,1,7.0,136
11755,6694,Triangle Blue,Hentai,OVA,2,6.15,3602
3533,19285,Shingeki no Kyojin: Ano Hi Kara,Action,Special,1,6.96,49593
3533,19285,Shingeki no Kyojin: Ano Hi Kara, Drama,Special,1,6.96,49593
3533,19285,Shingeki no Kyojin: Ano Hi Kara, Fantasy,Special,1,6.96,49593
3533,19285,Shingeki no Kyojin: Ano Hi Kara, Shounen,Special,1,6.96,49593
3533,19285,Shingeki no Kyojin: Ano Hi Kara, Super Power,Special,1,6.96,49593
3769,7590,Mayoi Neko Overrun!,Comedy,TV,13,6.89,75517
3769,7590,Mayoi Neko Overrun!, Harem,TV,13,6.89,75517
3769,7590,Mayoi Neko Overrun!, Romance,TV,13,6.89,75517
4768,3100,Kamen Rider SD Kaiki?! Kumo Otoko,Action,OVA,1,6.64,575
4768,3100,Kamen Rider SD Kaiki?! Kumo Otoko, Parody,OVA,1,6.64,575
2675,28539,Garo Movie: Divine Flame,Action,Movie,1,7.18,7179
2675,28539,Garo Movie: Divine Flame, Demons,Movie,1,7.18,7179
2675,28539,Garo Movie: Divine Flame, Fantasy,Movie,1,7.18,7179
2675,28539,Garo Movie: Divine Flame, Magic,Movie,1,7.18,7179
2675,28539,Garo Movie: Divine Flame, Supernatural,Movie,1,7.18,7179
6840,2525,Kekkou Kamen,Comedy,OVA,4,5.9,2344
6840,2525,Kekkou Kamen, Ecchi,OVA,4,5.9,2344
9478,23001,Manga Jinbutsushi,Historical,TV,365,6.91,71
1837,4664,Rurouni Kenshin: Special Techniques,Action,Special,1,7.43,6677
1837,4664,Rurouni Kenshin: Special Techniques, Comedy,Special,1,7.43,6677
1837,4664,Rurouni Kenshin: Special Techniques, Samurai,Special,1,7.43,6677
10743,31697,Witch Village Story Specials,Slice of Life,Special,2,4.29,34
9475,30312,Manga Hajimete Omoshiro Juku OVA,Adventure,OVA,4,6.11,48
9475,30312,Manga Hajimete Omoshiro Juku OVA, Kids,OVA,4,6.11,48
9935,33122,Pâtisserie no Monster,Slice of Life,ONA,4,4.61,100
2516,1179,Gakuen Senki Muryou,Adventure,TV,26,7.24,3108
2516,1179,Gakuen Senki Muryou, Mecha,TV,26,7.24,3108
2516,1179,Gakuen Senki Muryou, Sci-Fi,TV,26,7.24,3108
2516,1179,Gakuen Senki Muryou, Shounen,TV,26,7.24,3108
2516,1179,Gakuen Senki Muryou, Space,TV,26,7.24,3108
2516,1179,Gakuen Senki Muryou, Supernatural,TV,26,7.24,3108
11985,10552,Akebi no Hana: Maho,Hentai,OVA,1,5.77,1922
9232,33034,Kiniro Mosaic: Pretty Days,Comedy,Movie,1,7.23,4505
9232,33034,Kiniro Mosaic: Pretty Days, School,Movie,1,7.23,4505
9232,33034,Kiniro Mosaic: Pretty Days, Slice of Life,Movie,1,7.23,4505
11122,22069,Swing Out Sisters (2014),Hentai,OVA,1,7.61,5099
2493,5440,Ougon Yuusha Goldran,Action,TV,48,7.25,910
2493,5440,Ougon Yuusha Goldran, Adventure,TV,48,7.25,910
2493,5440,Ougon Yuusha Goldran, Fantasy,TV,48,7.25,910
2493,5440,Ougon Yuusha Goldran, Mecha,TV,48,7.25,910
