,anime_id,name,genre,type,episodes,rating,members
763,15117,Kami nomi zo Shiru Sekai: Tenri-hen,"Comedy, Harem, Romance, Shounen, Supernatural",OVA,2,7.85,68623
10441,6981,Super Zugan,"Comedy, Game, Shounen",TV,21,7.19,187
2980,3312,Dr. Slump,"Comedy, Sci-Fi, Shounen, Slice of Life",TV,74,7.11,8735
8926,19681,Hustle Punch,"Comedy, Fantasy, Kids",TV,26,6.63,157
866,2229,Dragon Quest: Dai no Daibouken,"Adventure, Comedy, Demons, Fantasy, Magic, Martial Arts, Shounen",TV,46,7.79,8999
12030,4819,Nonomura Byouin no Hitobito,"Hentai, Mystery",OVA,2,5.7,443
4326,8507,Ikkitousen: Xtreme Xecutor Specials,"Comedy, Ecchi",Special,6,6.75,8568
2358,1498,Black Blood Brothers,"Action, Comedy, Fantasy, Shounen, Supernatural, Vampire",TV,12,7.28,68626
6881,7248,Top wo Nerae! Gunbuster Specials,"Mecha, Space",Special,3,5.88,3095
4448,3488,Genji Monogatari,"Drama, Historical, Romance",Movie,1,6.72,2773
4655,31593,Rokka no Yuusha Picture Drama,"Action, Adventure, Fantasy, Magic, Mystery",Special,3,6.68,3912
9763,18575,Noobow: Kieta Medal,"Kids, Slice of Life",OVA,1,5.8,57
9924,10953,Pants Pankurou,"Comedy, Kids, Slice of Life",TV,85,6.38,71
7465,8679,Saboten ga Nikui,"Comedy, Kids, Music",Music,1,5.4,161
11222,741,Sensitive Pornograph,"Comedy, Drama, Hentai, Romance, Yaoi",OVA,1,7.06,27518
8611,31753,Ganbare! Lulu Lolo 3rd Season,"Kids, Slice of Life",TV,10,6.29,114
10827,31317,Yonimo Kimyou na Man☆Gatarou,Comedy,OVA,8,5.33,45
11251,5784,Ai no Kusabi (2012),"Drama, Romance, Sci-Fi, Yaoi",OVA,4,6.97,17943
8552,30173,Fruity Samurai,"Action, Comedy, Historical, Samurai",TV,13,5.52,134
375,20815,Sekaiichi Hatsukoi: Valentine-hen,"Comedy, Romance, Shounen Ai",Movie,1,8.14,13454
10292,11611,Shuukan Shimakou Special,Comedy,ONA,1,5.09,97
6330,14367,Tenshi na Konamaiki Specials,Shounen,Special,13,6.18,504
6677,8241,Rio: Rainbow Gate!,"Comedy, Ecchi, Game",TV,13,6.0,22396
1827,2472,Naruto: Shippuuden Movie 1,"Action, Adventure, Comedy, Fantasy, Shounen",Movie,1,7.43,108170
9353,33115,Kutsuya to Kobito,"Fantasy, Kids",Movie,1,5.06,47
10552,28591,Timbre A to Z,Music,ONA,26,3.98,188
11580,2021,Youkou no Ken,"Adventure, Comedy, Hentai",OVA,2,6.4,1895
4425,10324,Tono to Issho: Gantai no Yabou,"Comedy, Historical, Parody, Samurai, Seinen",TV,12,6.73,1993
621,30123,Akagami no Shirayuki-hime,"Drama, Fantasy, Romance, Shoujo",TV,12,7.93,157551
6029,7491,Dragon Quest Retsuden: Roto no Monshou,"Adventure, Fantasy, Magic, Shounen",Movie,1,6.27,590
2885,10336,Last Exile: Ginyoku no Fam,"Action, Adventure, Sci-Fi",TV,21,7.14,28616
8311,33703,Chao Shen Youxi,"Action, Fantasy, Game",ONA,25,6.5,34
10845,3500,"Yume Miru, Anime: on-chan",Comedy,TV,26,7.0,116
3632,14685,Onegai☆Teacher: Reminiscence Disc,"Comedy, Romance, Sci-Fi",OVA,1,6.93,2503
4986,3099,Juusenshi Gulkeeva,"Action, Fantasy, Mecha, Super Power",TV,26,6.58,855
6493,23423,Mujaki no Rakuen,"Comedy, Ecchi, Romance, School, Seinen",OVA,3,6.09,12054
2895,2993,Rosario to Vampire,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Shounen, Vampire",TV,13,7.14,299278
608,22265,Free!: Eternal Summer,"Comedy, School, Slice of Life, Sports",TV,13,7.94,150596
5248,5956,High School! Kimengumi (Movie),"Action, Comedy, Parody, Romance, School, Shounen",Movie,1,6.51,270
5438,51,Tenshi Kinryouku,"Action, Drama, Romance, Shoujo, Supernatural",OVA,3,6.46,36352
1201,10067,Angel Beats!: Another Epilogue,"Drama, School, Supernatural",Special,1,7.63,134180
7539,24443,Peeping Life: Shinkon-chan Kansai ni Irasshai,"Comedy, Slice of Life",ONA,1,5.33,197
11401,4127,Shion,"Action, Fantasy, Hentai, Supernatural",OVA,4,6.69,2273
794,3841,Chi&#039;s Sweet Home,"Comedy, Slice of Life",TV,104,7.83,36307
1983,6713,Ranma ½: Nettou Uta Gassen,"Comedy, Music",OVA,2,7.39,3676
9048,31016,Juuroku Jizou Monogatari: Sensou no Gisei ni Natta Kodomo-tachi,"Drama, Historical, Kids",OVA,1,6.33,39
10432,26011,Super Backkom,"Comedy, Kids, Super Power",Special,1,5.22,91
7161,5193,Shinjuku Shin-chan Patrol: Warui Otona ni Ki wo Tsukete,Kids,ONA,1,5.68,155
801,1719,Rozen Maiden: Ouvertüre,"Action, Comedy, Drama, Magic, Seinen",Special,2,7.83,44388
11147,18655,Koikishi Purely☆Kiss The Animation,Hentai,OVA,2,7.32,5320
11807,30454,Maro no Kanja wa Gatenkei,Hentai,OVA,2,6.05,1721
10422,33998,Sugar Bunnies: Taisetsu na Tomodachi e...,Kids,Special,1,5.0,46
7401,12599,Ijime: Ikenie no Kyoushitsu,"Drama, Shoujo",OVA,1,5.46,805
5770,20365,Another: Misaki Mei - Shizuka ni,Music,Music,1,6.36,10775
4319,7285,Ginga Tetsudou 999: Diamond Ring no Kanata e,"Adventure, Drama, Sci-Fi",Movie,1,6.75,745
8117,8226,Akuma-kun (Movie),"Adventure, Fantasy, Horror, Magic, Supernatural",Movie,1,5.91,213
2390,5196,Aria The Origination Picture Drama,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,7,7.27,7014
7646,32803,Dreaming Pupa: Yumemiru Bokura,Music,Music,1,5.2,96
1581,8115,Uchuu Show e Youkoso,"Adventure, Fantasy, Space",Movie,1,7.5,11368
3885,6245,Spirit of Wonder: China-san Tanpenshuu,"Comedy, Sci-Fi, Seinen",Special,3,6.86,861
11559,10392,Pet Life,Hentai,OVA,1,6.43,2374
2355,550,Yu☆Gi☆Oh!,"Action, Comedy, Fantasy, Game, Shounen",TV,27,7.29,89243
6531,9264,Hana no Ko Lunlun: Konnichiwa Sakura no Kuni,"Drama, Magic, Shoujo",Movie,1,6.07,423
4381,2290,Superflat Monogram,"Adventure, Fantasy",Special,1,6.74,4889
8658,30278,Ghost Messenger Movie,"Action, Fantasy",Movie,1,5.67,229
11476,33393,Enkou Shoujo: Rikujoubu Yukki no Baai The Animation,Hentai,OVA,1,6.54,1402
6811,23895,REACH x Thermae Romae: Pietrada no Kekkon,"Comedy, Historical, Seinen",Special,1,5.92,308
5527,3881,Majokko Tickle,"Comedy, Magic, Shoujo",TV,45,6.43,471
9726,12165,Niji no Kanata e! Shoujo Diana Monogatari,"Historical, Shoujo",Special,1,6.3,136
3269,31559,Prince of Stride: Alternative,Sports,TV,12,7.04,79630
7827,28831,Anomalies,Psychological,Special,1,4.91,238
8487,30935,Douwa Mondai to Jinken: Anata wa Dou Kangaemasuka,Drama,OVA,1,8.0,42
7431,13085,Kitsutsuki Keikaku,Slice of Life,Movie,1,5.44,194
9719,22413,Nihon Mukashibanashi: Warashibe Chouja,Kids,Movie,1,6.44,60
7166,1667,Barom One,"Action, Sci-Fi, Shounen, Supernatural",TV,13,5.67,772
2638,6747,Dance in the Vampire Bund,"Action, Supernatural, Vampire",TV,12,7.2,121005
3830,9957,Hoshizora no Violin,"Historical, Slice of Life",Movie,1,6.87,482
4190,17679,Gambo,"Demons, Historical",Movie,1,6.78,4232
4248,2980,Kuusou Kagaku Sekai Gulliver Boy,"Action, Adventure, Fantasy, Magic, Mecha",TV,50,6.77,534
2709,3027,Hokuto no Ken: Yuria-den,"Action, Adventure, Drama, Martial Arts",OVA,1,7.18,3713
11742,4009,Heisa Byoutou,Hentai,OVA,2,6.17,1072
11262,16189,Miboujin Nikki: Akogare no Ano Hito to Hitotsu Yane no Shita,Hentai,OVA,1,6.94,3000
7445,5826,Oira no Yakyuu,Sports,Movie,1,5.42,866
1400,29,Zipang,"Action, Drama, Historical, Military, Sci-Fi, Seinen",TV,26,7.56,8630
2526,17717,Mobile Suit Gundam: The 08th MS Team - A Battle with the Third Dimension,"Action, Mecha, Military",Special,1,7.24,3547
415,7711,Karigurashi no Arrietty,Fantasy,Movie,1,8.1,97910
11453,2134,Famiresu Senshi Purin,Hentai,OVA,3,6.59,2528
727,5680,K-On!,"Comedy, Music, School, Slice of Life",TV,13,7.87,386048
1010,32915,Durarara!!x2 Ketsu: Dufufufu!!,"Action, Mystery, Supernatural",Special,1,7.72,13126
10159,10045,Seishun Fuufu Monogatari: Koiko no Mainichi,"Comedy, Drama, Ecchi, Romance, Seinen",OVA,2,6.22,162
9221,17979,Kiki to Lala no Papa to Mama ni Aitai,Kids,OVA,1,4.88,86
1350,59,Chobits,"Comedy, Drama, Ecchi, Romance, Sci-Fi, Seinen",TV,26,7.57,266846
2024,3009,Tiger Mask,"Action, Drama, Shounen, Sports",TV,105,7.38,4031
4793,2640,Doraemon: It&#039;s Summer!,"Adventure, Comedy, Fantasy, Kids, Shounen",Special,1,6.63,487
12167,5555,Suishou no Yoru: Aoi Kokuhaku yori,Hentai,OVA,1,5.4,267
10736,12039,What&#039;s Michael? (TV),Comedy,TV,45,7.13,208
6204,2693,Detatoko Princess,"Comedy, Fantasy",OVA,3,6.21,1220
5545,4385,Great Mazinger tai Getter Robo,"Action, Mecha, Sci-Fi",Movie,1,6.42,976
1950,9355,Sekirei: Pure Engagement - Kanwa ni Dai,"Comedy, Ecchi, Harem",Special,1,7.4,26719
2873,2355,Devilman: Yochou Sirene-hen,"Demons, Horror, Sci-Fi, Supernatural",OVA,1,7.14,5858
7612,28049,Numa no Taishou,"Adventure, Comedy",Movie,1,5.24,136
5311,9166,Attack No.1: Namida no Sekai Senshuken,"Drama, Shoujo, Sports",Movie,1,6.49,248
7564,31262,Ghost,Dementia,Movie,1,5.28,136
5225,13153,Renkyori Enai,Music,Music,1,6.52,719
4843,799,Kokoro Toshokan,"Comedy, Drama, Slice of Life",TV,13,6.62,3748
1994,282,Angel Heart,"Action, Drama, Mystery, Romance, Seinen",TV,50,7.38,9550
7488,25545,Tanu no Magical Holiday,"Kids, Music",Music,1,5.38,100
2817,4021,Seiyou Kottou Yougashiten: Antique,"Comedy, Shoujo, Shounen Ai",TV,12,7.16,21937
8864,33217,Hikaru Genji: Paradise Ginga,"Music, Space",Music,1,4.4,74
9206,19683,Kick no Oni (1971),"Shounen, Sports",Movie,1,4.78,85
8649,25613,Genki Genki Non-tan: Utaou! Christmas,"Kids, Music",OVA,1,6.0,48
2255,10232,Tamayura: Hitotose,"Comedy, Drama, Slice of Life",TV,12,7.32,25760
7109,10407,Shimanchu MiRiKa,Slice of Life,Special,1,5.72,267
3958,2180,Slow Step,"Comedy, Romance, School, Slice of Life, Sports",OVA,5,6.84,1219
2005,411,Gun x Sword,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",TV,26,7.38,45921
2089,16143,One Piece: Kinkyuu Kikaku One Piece Kanzen Kouryakuhou,"Adventure, Comedy, Fantasy, Shounen",Special,1,7.36,5914
10741,15977,Winner,"Kids, Music, School, Sports",Music,1,4.76,117
106,6594,Katanagatari,"Action, Adventure, Historical, Martial Arts, Romance",TV,12,8.49,207241
5531,13563,The Four Seasons,Slice of Life,ONA,4,6.42,1190
10620,6273,Tsuyu no Hito Shizuku,Historical,OVA,1,6.5,181
10431,29505,Suna Asobi,"Adventure, Kids, Music",Special,1,4.37,69
628,516,Keroro Gunsou,"Comedy, Sci-Fi, Shounen",TV,358,7.93,31632
8806,22481,Hello Kitty no Kieta Santa-san no Boushi,"Fantasy, Kids",OVA,1,6.55,103
8849,11203,Hero Hero-kun,"Adventure, Comedy, Game, Kids",TV,104,6.33,101
2036,2670,Doraemon Movie 12: Nobita no Dorabian Nights,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.37,1833
690,249,InuYasha,"Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural",TV,167,7.89,281632
948,7471,Detective Conan Movie 09: Promo Special,"Adventure, Comedy, Mystery, Police, Shounen",Special,1,7.75,4172
2457,12979,Naruto SD: Rock Lee no Seishun Full-Power Ninden,"Action, Comedy, Parody",TV,51,7.26,29989
5782,7230,Hoshi ni Negai wo: Cold Body + Warm Heart,"Adventure, Sci-Fi",ONA,1,6.35,1217
11268,24377,Spocon!,Hentai,OVA,2,6.93,2846
10122,13365,Samchongsa: Time Machine 001,"Adventure, Sci-Fi",Movie,1,4.3,94
10561,24803,Tobidasu Ehon 3D,Kids,Movie,1,5.33,42
3378,641,Ichigo 100% Special 2,"Comedy, Ecchi, Romance, Shounen",Special,1,7.01,13562
10071,29797,Risu no Panache,Kids,Movie,1,4.92,83
6039,12449,Maken-Ki! Specials,"Ecchi, Sports",Special,6,6.27,13691
10595,28685,Tough Guy!,"Action, Comedy",Movie,1,4.91,61
1323,10445,Perfect Day,Music,Music,1,7.59,7743
3796,19109,Fate/kaleid liner Prisma☆Illya Specials,"Comedy, Ecchi, Fantasy, Magic",Special,5,6.88,16886
6737,16405,Boku no Imouto wa &quot;Osaka Okan&quot;,Comedy,TV,12,5.96,12917
11581,4946,Angel Blade: Cut Scene,"Hentai, Sci-Fi",Special,1,6.39,1342
7083,17707,Glass no Kamen Desu ga,"Comedy, Parody",TV,3,5.74,773
559,22673,Kuroko no Basket 2nd Season NG-shuu,"Comedy, Sports",Special,9,7.97,20477
8072,16812,77Danui Bimil,"Action, Drama",Movie,1,3.59,158
7344,2941,Elysium,"Action, Mecha, Sci-Fi",Movie,1,5.52,950
1214,15989,Saki Achiga-hen: Episode of Side-A Specials,"Game, School, Slice of Life",Special,4,7.63,9163
2107,2484,Gear Fighter Dendoh,"Action, Adventure, Mecha, School, Sci-Fi, Space",TV,38,7.35,1548
4818,1836,Shuffle! Memories,"Comedy, Drama, Ecchi, Fantasy, Harem, Magic, Romance, School, Seinen",TV,12,6.63,34109
8605,8862,Ganbare Goemon: Jigen Jou no Akumu,Comedy,OVA,1,6.06,128
8694,29924,Goman-hiki,Kids,Movie,100,7.0,56
7664,6848,Doubutsu Mura no Daisodou,Action,Movie,1,5.17,355
7333,13369,Cornelis,Comedy,Movie,1,5.53,202
607,317,Final Fantasy VII: Advent Children,"Action, Fantasy, Super Power",Movie,1,7.94,138659
6094,5689,Eien no Filena,"Adventure, Drama, Fantasy",OVA,6,6.25,301
3012,15933,Vassalord.,"Action, Comedy, Fantasy, Mystery, Shounen Ai, Supernatural, Vampire",OVA,1,7.11,15114
18,12355,Ookami Kodomo no Ame to Yuki,"Fantasy, Slice of Life",Movie,1,8.84,226193
6846,31972,Tang Lang Bu Chan,Historical,Movie,1,5.9,112
7636,9689,Agukaru,"Magic, Slice of Life, Supernatural",ONA,5,5.21,955
12063,4357,El,"Action, Hentai, Sci-Fi",OVA,2,5.63,1071
2163,107,Ou Dorobou Jing,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",TV,13,7.34,21920
2826,2300,Uchuu no Kishi Tekkaman Blade OVA: Twin Blood,"Action, Mecha, Sci-Fi, Shounen",OVA,1,7.16,2432
637,1172,Slayers Try,"Adventure, Comedy, Demons, Fantasy, Magic, Shounen",TV,26,7.93,32742
37,31757,Kizumonogatari II: Nekketsu-hen,"Action, Mystery, Supernatural, Vampire",Movie,1,8.73,34347
2473,2662,Doraemon Movie 02: Nobita no Uchuu Kaitakushi,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.25,1075
7597,2181,TANK S.W.A.T. 01,Mecha,OVA,1,5.26,1332
6877,1743,Super Milk-chan,"Action, Comedy, Parody, Sci-Fi",TV,14,5.88,2476
9759,26265,Nogiku no Haka,"Drama, Kids, Romance",OVA,1,6.8,58
4197,2556,Jungle Taitei (1989),"Adventure, Drama",TV,52,6.78,1875
9534,3846,Microid S,"Action, Sci-Fi",TV,26,6.08,160
7288,23157,Kaze no Invitation,"Magic, Music",Music,1,5.57,229
11196,32620,Koinaka: Koinaka de Hatsukoi x Nakadashi Sexual Life The Animation,Hentai,OVA,1,7.12,2561
11478,7712,Kansen 2: Inzai Toshi,Hentai,OVA,2,6.55,2754
7495,30162,Hone Hone Rock,"Kids, Music",Music,1,5.37,101
4654,197,Rizelmine,"Comedy, Ecchi, Romance, School, Sci-Fi",TV,24,6.67,16672
704,11737,Ao no Exorcist Movie,"Action, Demons, Fantasy, Shounen, Supernatural",Movie,1,7.88,105183
10638,12895,Uchuu Shounen Soran (Movie),"Action, Adventure, Sci-Fi",Movie,1,5.67,84
8143,8436,Animentary: Ketsudan,"Historical, Military",TV,26,7.08,324
2103,1723,Clannad Movie,"Drama, Fantasy, Romance, School",Movie,1,7.35,99506
7514,15529,Wamono,Music,Music,1,5.36,224
5688,23341,Mahouka Koukou no Rettousei: Yoku Wakaru Mahouka!,"Comedy, Magic",ONA,6,6.38,13068
9793,19305,Nyuru Nyuru!! Kakusen-kun,Comedy,TV,25,5.44,280
7403,24633,LolitA☆Strawberry in Summer,Music,Music,1,5.46,196
8216,29710,Believe in It,Dementia,Movie,1,4.8,57
827,2397,Digimon Adventure: Bokura no War Game!,"Adventure, Comedy, Kids, Sci-Fi",Movie,1,7.81,37078
5440,4521,Watt Poe to Bokura no Ohanashi,"Adventure, Sci-Fi",OVA,1,6.46,179
10080,20147,Robokko Beeton,"Adventure, Comedy, Kids, Slice of Life",TV,50,6.17,71
10667,20225,Umigame to Shounen,"Drama, Historical",Special,1,6.55,90
4810,24175,Nozo x Kimi,"Comedy, Ecchi, Romance, School, Shounen",OVA,3,6.63,13526
11586,5686,Himekishi Angelica,Hentai,OVA,2,6.39,2383
6961,4147,Doggy Poo,"Fantasy, Kids",Movie,1,5.82,2212
10607,29649,Tsuiseki,Dementia,Movie,1,4.4,81
7957,9056,Agitated Screams of Maggots,"Dementia, Horror, Music",Music,1,4.45,2921
2605,7088,Ichiban Ushiro no Daimaou,"Action, Comedy, Ecchi, Fantasy, Harem, Magic, School, Shounen",TV,12,7.21,203618
3615,4124,Futari wa Precure: Splash☆Star Movie - Tick Tack Kiki Ippatsu!,"Fantasy, Kids, Magic, Shoujo",Movie,1,6.93,2375
4399,6117,Gokujou!! Mecha Mote Iinchou,"Comedy, Romance, School, Shoujo",TV,51,6.73,4162
6170,1200,Gun-dou Musashi,"Adventure, Fantasy, Samurai",TV,26,6.23,3955
11537,18653,JK to Orc Heidan: Aku Buta Oni ni Ryougyaku Sareta Seijo Gakuen,Hentai,OVA,2,6.46,2918
1453,327,Puchi Puri Yuushi,"Comedy, Fantasy, Magic, Shoujo",TV,26,7.54,8030
3712,5037,Terra e... (TV) Specials,"Adventure, Drama, Sci-Fi",Special,3,6.91,1990
10708,31266,Wall,Dementia,Movie,1,3.76,95
2440,4798,Druaga no Tou: The Aegis of Uruk - Jil no Bouken,"Adventure, Fantasy",Special,1,7.26,10516
1812,6930,Doraemon Movie 29: Shin Nobita no Uchuu Kaitakushi,"Adventure, Comedy, Fantasy, Kids",Movie,1,7.43,1034
3054,5072,Dragonaut: The Resonance Special,"Action, Mecha, Romance, Sci-Fi, Space",Special,1,7.09,6311
230,3701,Kaiba,"Adventure, Mystery, Romance, Sci-Fi",TV,12,8.29,56927
2459,4191,Popolocrois Monogatari,"Adventure, Fantasy",TV,25,7.26,1260
5633,11049,Shin Maple Town Monogatari: Palm Town-hen - Konnichiwa! Atarashii Machi,"Fantasy, Slice of Life",Movie,1,6.4,185
9945,22675,Peeping Life: Gekijou Original-ban,"Comedy, Slice of Life",Movie,5,4.67,161
563,3750,Maria-sama ga Miteru 4th,"School, Shoujo, Shoujo Ai, Slice of Life",TV,13,7.97,11779
4166,13833,Nagareboshi Lens,"Romance, Shoujo",OVA,1,6.79,12437
1224,6573,Darker than Black: Ryuusei no Gemini,"Action, Mystery, Sci-Fi, Super Power",TV,12,7.62,222243
4040,32228,Teekyuu 7,"Comedy, Shounen, Sports",TV,12,6.82,5990
1505,10178,Otona Joshi no Anime Time,"Drama, Josei, Slice of Life",Special,4,7.52,11268
4624,1986,Wakusei Robo Danguard Ace,"Mecha, Sci-Fi, Shounen",TV,56,6.68,488
1933,1206,Ihatov Gensou: Kenji no Haru,"Drama, Historical, Slice of Life",Movie,1,7.4,3607
4129,3836,Meiken Jolie,"Adventure, Historical",TV,52,6.8,973
7627,28051,Kaeru San Yuushi,"Adventure, Comedy",Movie,1,5.22,140
4220,25285,Seirei Tsukai no Blade Dance Specials,"Action, Ecchi, Fantasy, School, Supernatural",Special,6,6.78,14392
1806,3791,Air Gear Special,"Shounen, Sports",Special,1,7.43,33597
4859,17409,Sukitte Ii na yo.: Mei and Marshmallow,"Romance, School, Shoujo",Special,10,6.62,17684
1326,441,Shoujo Kakumei Utena: Adolescence Mokushiroku,"Dementia, Drama, Fantasy, Romance, Shoujo",Movie,1,7.59,22219
1394,14189,Tasogare Otome x Amnesia: Taima Otome,"Horror, Mystery, Romance, School, Shounen, Supernatural",Special,1,7.56,38176
4802,25861,Inugami-san to Nekoyama-san Special,"Comedy, School, Shoujo Ai",Special,1,6.63,7062
8570,20093,Furiten-kun,"Comedy, Seinen, Slice of Life",Movie,1,6.56,67
2982,30925,Gatchaman Crowds Insight: Inbound,"Adventure, Sci-Fi",ONA,1,7.11,14786
6193,3595,Kujakuou,"Action, Demons, Horror",OVA,3,6.22,949
4602,17831,Inu to Hasami wa Tsukaiyou,"Comedy, Supernatural",TV,12,6.68,69526
6420,23483,Decorator,Music,Music,1,6.12,880
10027,16650,Pro Golfer Saru (1985),"Kids, Sports",TV,143,6.77,108
2623,12221,Precure All Stars Movie New Stage: Mirai no Tomodachi,"Fantasy, Magic, Shoujo",Movie,1,7.21,2530
4501,1806,Master Mosquiton 99,"Action, Adventure, Comedy, Supernatural, Vampire",TV,26,6.71,2320
3528,34447,Masou Gakuen HxH Specials,"Ecchi, Harem",Special,6,6.96,3736
4486,370,Burn Up Excess,"Action, Adventure, Comedy, Ecchi, Police, Sci-Fi, Shounen",TV,13,6.71,6402
2582,29927,Kaguya-hime,"Historical, Kids",Movie,1,7.22,470
4565,9774,Morita-san wa Mukuchi,"Comedy, School, Slice of Life",OVA,1,6.69,6636
5383,15607,Ai no Wakakusa Monogatari Specials,"Drama, Historical, Slice of Life",Special,2,6.47,265
8396,16794,Computer Haekjeonham Pokpa Daejakjeon,"Action, Sci-Fi, Shounen",Movie,1,4.22,119
5982,9782,Norageki!,"Mystery, Sci-Fi, Space",OVA,1,6.29,6727
2053,1969,Mobile Suit Zeta Gundam: A New Translation III - Love Is the Pulse of the Stars,"Drama, Mecha, Military, Sci-Fi, Space",Movie,1,7.37,5705
8878,8356,Himitsukessha Taka no Tsume The Movie 2: Watashi wo Aishita Kuro Oolong-Cha,"Comedy, Parody, Super Power",Movie,1,5.06,114
3507,6112,Shin Koihime†Musou,"Comedy, Ecchi, Fantasy, Historical",TV,12,6.97,20742
7165,9861,Anime Tenchou Movie,"Action, Parody",Movie,1,5.67,1280
4971,1666,Babel Nisei (1973),"Adventure, Sci-Fi, Shounen, Supernatural",TV,39,6.58,655
356,1065,Touch,"Drama, Romance, School, Shounen, Slice of Life, Sports",TV,101,8.16,12833
1522,1536,Busou Renkin,"Action, Comedy, Fantasy, School, Shounen, Supernatural",TV,26,7.51,104607
5909,176,Triangle Heart: Sweet Songs Forever,"Adventure, Romance",OVA,4,6.32,4543
10858,12767,Yuusei Kamen,Sci-Fi,TV,39,6.44,103
6777,22137,Toukiden: The Age of Demons - Introduction,"Action, Demons",Special,1,5.94,499
3243,8624,Digimon Xros Wars,"Action, Adventure, Comedy, Fantasy, Shounen",TV,30,7.04,22723
8626,24071,gdgd Fairies Movie: tte Iu Eiga wa Dou kana...?,"Comedy, Fantasy",Movie,1,6.71,293
119,2559,Romeo no Aoi Sora,"Adventure, Drama, Historical, Slice of Life",TV,33,8.47,15074
811,985,Dragon Ball Z Special 2: Zetsubou e no Hankou!! Nokosareta Chousenshi - Gohan to Trunks,"Adventure, Drama, Fantasy, Shounen",Special,1,7.82,43673
2241,1416,Lupin III: Dead or Alive,"Action, Adventure, Comedy, Shounen",Movie,1,7.32,4296
9950,25941,Peeping Life: The Perfect Explosion Specials,"Comedy, Slice of Life",Special,3,4.35,107
6240,1926,Jishu Seisaku Movie Binchou-tan,"Music, Slice of Life",Music,1,6.2,1781
877,18119,Servant x Service,"Comedy, Slice of Life",TV,13,7.79,81037
4775,2306,Mobile Suit SD Gundam&#039;s Counterattack,"Comedy, Mecha, Parody",OVA,2,6.64,1982
2917,1384,Kyuuketsuhime Miyu,"Action, Demons, Drama, Horror, Vampire",OVA,4,7.13,11019
9202,29679,Ki Renka,"Demons, Drama",Movie,1,4.13,99
8717,28347,Guitar Shoujo!,Slice of Life,Special,1,4.54,134
11969,2326,Nankyoku 28 Gou,Hentai,OVA,1,5.81,852
5406,30166,Wangpai Yushi Di 0 Ji,"Comedy, Fantasy, School, Shounen, Supernatural",Special,1,6.47,465
3335,12481,Gregory Horror Show: The Second Guest,"Comedy, Demons, Horror, Mystery, Supernatural, Vampire",TV,25,7.02,603
393,4672,Ghost in the Shell 2.0,"Action, Mecha, Police, Psychological, Sci-Fi, Seinen",Movie,1,8.12,51789
261,1382,Yuusha-Ou GaoGaiGar Final,"Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,8,8.25,5001
7928,6849,Bouken Dankichi: Hyouryuu no Maki,Adventure,Movie,1,4.6,438
3985,19855,Nobunagun,"Action, Supernatural",TV,13,6.83,43551
7872,30418,Petit Manga,Dementia,Movie,1,4.8,103
2012,7769,Ookami-san to Shichinin no Nakama-tachi,"Comedy, Parody, Romance",TV,12,7.38,145982
1745,246,Groove Adventure Rave,"Adventure, Comedy, Fantasy, Romance, Shounen",TV,51,7.45,56353
4514,2105,Touka Gettan,"Drama, Romance, Supernatural",TV,26,6.71,13921
7691,17159,Peeping Life Specials,"Comedy, Slice of Life",Special,2,5.14,260
11345,830,Sexfriend,Hentai,OVA,2,6.79,9174
9562,31410,Mini Van 2nd Season,"Comedy, Game, Parody, Slice of Life",TV,26,6.1,373
11250,12997,Please ♥♥♥♥ Me!,Hentai,OVA,2,6.98,8152
3372,3710,Hakaba Kitarou,"Horror, Supernatural",TV,11,7.01,6649
1049,29854,Ushio to Tora (TV),"Action, Adventure, Comedy, Demons, Shounen, Supernatural",TV,26,7.71,90931
5935,2068,Sousei Kishi Gaiarth,"Action, Adventure, Mecha, Sci-Fi",OVA,3,6.31,1104
2050,21863,Mangaka-san to Assistant-san to The Animation,"Comedy, Ecchi, Harem, Seinen, Slice of Life",TV,12,7.37,108642
11786,5211,Hime Dorei,Hentai,OVA,2,6.1,2313
